filename,class,split,width,height,format,file_size_bytes,source_path,processed_path
Jasmine (6457).jpg,Jasmine,train,250,250,JPEG,3320,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6457).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6457).jpg
Jasmine (13408).jpg,Jasmine,train,250,250,JPEG,3650,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13408).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13408).jpg
Jasmine (95).jpg,Jasmine,train,250,250,JPEG,3332,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (95).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (95).jpg
Jasmine (6180).jpg,Jasmine,train,250,250,JPEG,3267,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6180).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6180).jpg
Jasmine (2103).jpg,Jasmine,train,250,250,JPEG,3152,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2103).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2103).jpg
Jasmine (11328).jpg,Jasmine,train,250,250,JPEG,3263,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11328).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11328).jpg
Jasmine (5495).jpg,Jasmine,train,250,250,JPEG,3247,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5495).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5495).jpg
Jasmine (2767).jpg,Jasmine,train,250,250,JPEG,3271,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2767).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2767).jpg
Jasmine (8172).jpg,Jasmine,train,250,250,JPEG,3301,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8172).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8172).jpg
Jasmine (14777).jpg,Jasmine,train,250,250,JPEG,3688,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14777).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14777).jpg
Jasmine (12067).jpg,Jasmine,train,250,250,JPEG,3941,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12067).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12067).jpg
Jasmine (12256).jpg,Jasmine,train,250,250,JPEG,3798,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12256).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12256).jpg
Jasmine (5964).jpg,Jasmine,train,250,250,JPEG,3161,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5964).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5964).jpg
Jasmine (6311).jpg,Jasmine,train,250,250,JPEG,3369,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6311).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6311).jpg
Jasmine (1803).jpg,Jasmine,train,250,250,JPEG,3194,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1803).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1803).jpg
Jasmine (6280).jpg,Jasmine,train,250,250,JPEG,3249,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6280).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6280).jpg
Jasmine (583).jpg,Jasmine,train,250,250,JPEG,3220,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (583).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (583).jpg
Jasmine (4983).jpg,Jasmine,train,250,250,JPEG,3215,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4983).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4983).jpg
Jasmine (3182).jpg,Jasmine,train,250,250,JPEG,3301,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (3182).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (3182).jpg
Jasmine (10871).jpg,Jasmine,train,250,250,JPEG,3117,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10871).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10871).jpg
Jasmine (3378).jpg,Jasmine,train,250,250,JPEG,3389,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (3378).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (3378).jpg
Jasmine (1196).jpg,Jasmine,train,250,250,JPEG,3224,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1196).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1196).jpg
Jasmine (4377).jpg,Jasmine,train,250,250,JPEG,3334,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4377).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4377).jpg
Jasmine (532).jpg,Jasmine,train,250,250,JPEG,3248,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (532).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (532).jpg
Jasmine (11997).jpg,Jasmine,train,250,250,JPEG,3503,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11997).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11997).jpg
Jasmine (9952).jpg,Jasmine,train,250,250,JPEG,2894,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9952).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9952).jpg
Jasmine (9606).jpg,Jasmine,train,250,250,JPEG,3273,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9606).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9606).jpg
Jasmine (9066).jpg,Jasmine,train,250,250,JPEG,3316,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9066).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9066).jpg
Jasmine (7434).jpg,Jasmine,train,250,250,JPEG,3301,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7434).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7434).jpg
Jasmine (8515).jpg,Jasmine,train,250,250,JPEG,3306,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8515).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8515).jpg
Jasmine (7099).jpg,Jasmine,train,250,250,JPEG,3046,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7099).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7099).jpg
Jasmine (8422).jpg,Jasmine,train,250,250,JPEG,3188,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8422).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8422).jpg
Jasmine (7360).jpg,Jasmine,train,250,250,JPEG,3369,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7360).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7360).jpg
Jasmine (13357).jpg,Jasmine,train,250,250,JPEG,4102,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13357).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13357).jpg
Jasmine (12213).jpg,Jasmine,train,250,250,JPEG,3924,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12213).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12213).jpg
Jasmine (11173).jpg,Jasmine,train,250,250,JPEG,3442,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11173).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11173).jpg
Jasmine (1056).jpg,Jasmine,train,250,250,JPEG,3052,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1056).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1056).jpg
Jasmine (317).jpg,Jasmine,train,250,250,JPEG,3295,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (317).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (317).jpg
Jasmine (14573).jpg,Jasmine,train,250,250,JPEG,3632,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14573).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14573).jpg
Jasmine (4060).jpg,Jasmine,train,250,250,JPEG,3086,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4060).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4060).jpg
Jasmine (11053).jpg,Jasmine,train,250,250,JPEG,3104,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11053).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11053).jpg
Jasmine (14044).jpg,Jasmine,train,250,250,JPEG,4162,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14044).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14044).jpg
Jasmine (4048).jpg,Jasmine,train,250,250,JPEG,3323,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4048).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4048).jpg
Jasmine (3110).jpg,Jasmine,train,250,250,JPEG,3156,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (3110).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (3110).jpg
Jasmine (10078).jpg,Jasmine,train,250,250,JPEG,3426,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10078).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10078).jpg
Jasmine (1116).jpg,Jasmine,train,250,250,JPEG,2987,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1116).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1116).jpg
Jasmine (10501).jpg,Jasmine,train,250,250,JPEG,3339,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10501).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10501).jpg
Jasmine (14016).jpg,Jasmine,train,250,250,JPEG,4241,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14016).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14016).jpg
Jasmine (6768).jpg,Jasmine,train,250,250,JPEG,3222,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6768).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6768).jpg
Jasmine (4492).jpg,Jasmine,train,250,250,JPEG,3285,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4492).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4492).jpg
Jasmine (13385).jpg,Jasmine,train,250,250,JPEG,3510,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13385).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13385).jpg
Jasmine (8834).jpg,Jasmine,train,250,250,JPEG,3342,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8834).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8834).jpg
Jasmine (11069).jpg,Jasmine,train,250,250,JPEG,2870,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11069).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11069).jpg
Jasmine (4199).jpg,Jasmine,train,250,250,JPEG,3136,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4199).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4199).jpg
Jasmine (5731).jpg,Jasmine,train,250,250,JPEG,3167,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5731).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5731).jpg
Jasmine (14604).jpg,Jasmine,train,250,250,JPEG,3464,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14604).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14604).jpg
Jasmine (7475).jpg,Jasmine,train,250,250,JPEG,3258,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7475).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7475).jpg
Jasmine (8209).jpg,Jasmine,train,250,250,JPEG,3268,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8209).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8209).jpg
Jasmine (162).jpg,Jasmine,train,250,250,JPEG,3018,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (162).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (162).jpg
Jasmine (7351).jpg,Jasmine,train,250,250,JPEG,3374,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7351).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7351).jpg
Jasmine (5212).jpg,Jasmine,train,250,250,JPEG,3280,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5212).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5212).jpg
Jasmine (8407).jpg,Jasmine,train,250,250,JPEG,3593,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8407).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8407).jpg
Jasmine (8668).jpg,Jasmine,train,250,250,JPEG,3128,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8668).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8668).jpg
Jasmine (13242).jpg,Jasmine,train,250,250,JPEG,3998,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13242).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13242).jpg
Jasmine (13178).jpg,Jasmine,train,250,250,JPEG,4058,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13178).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13178).jpg
Jasmine (6974).jpg,Jasmine,train,250,250,JPEG,3520,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6974).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6974).jpg
Jasmine (4256).jpg,Jasmine,train,250,250,JPEG,3090,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4256).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4256).jpg
Jasmine (6910).jpg,Jasmine,train,250,250,JPEG,3310,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6910).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6910).jpg
Jasmine (10202).jpg,Jasmine,train,250,250,JPEG,3292,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10202).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10202).jpg
Jasmine (7611).jpg,Jasmine,train,250,250,JPEG,3262,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7611).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7611).jpg
Jasmine (2783).jpg,Jasmine,train,250,250,JPEG,3011,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2783).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2783).jpg
Jasmine (2690).jpg,Jasmine,train,250,250,JPEG,3013,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2690).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2690).jpg
Jasmine (4729).jpg,Jasmine,train,250,250,JPEG,3397,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4729).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4729).jpg
Jasmine (14405).jpg,Jasmine,train,250,250,JPEG,3668,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14405).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14405).jpg
Jasmine (7465).jpg,Jasmine,train,250,250,JPEG,3372,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7465).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7465).jpg
Jasmine (8300).jpg,Jasmine,train,250,250,JPEG,3279,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8300).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8300).jpg
Jasmine (9950).jpg,Jasmine,train,250,250,JPEG,3322,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9950).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9950).jpg
Jasmine (13479).jpg,Jasmine,train,250,250,JPEG,4100,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13479).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13479).jpg
Jasmine (2424).jpg,Jasmine,train,250,250,JPEG,3389,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2424).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2424).jpg
Jasmine (3665).jpg,Jasmine,train,250,250,JPEG,3226,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (3665).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (3665).jpg
Jasmine (7821).jpg,Jasmine,train,250,250,JPEG,3308,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7821).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7821).jpg
Jasmine (5477).jpg,Jasmine,train,250,250,JPEG,3286,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5477).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5477).jpg
Jasmine (12313).jpg,Jasmine,train,250,250,JPEG,3871,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12313).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12313).jpg
Jasmine (2585).jpg,Jasmine,train,250,250,JPEG,3232,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2585).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2585).jpg
Jasmine (9).jpg,Jasmine,train,250,250,JPEG,3309,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9).jpg
Jasmine (5408).jpg,Jasmine,train,250,250,JPEG,3323,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (5408).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (5408).jpg
Jasmine (9550).jpg,Jasmine,train,250,250,JPEG,2991,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9550).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9550).jpg
Jasmine (1771).jpg,Jasmine,train,250,250,JPEG,3125,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1771).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1771).jpg
Jasmine (11002).jpg,Jasmine,train,250,250,JPEG,3129,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11002).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11002).jpg
Jasmine (10079).jpg,Jasmine,train,250,250,JPEG,3109,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10079).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10079).jpg
Jasmine (4268).jpg,Jasmine,train,250,250,JPEG,3387,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4268).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4268).jpg
Jasmine (8929).jpg,Jasmine,train,250,250,JPEG,3304,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8929).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8929).jpg
Jasmine (6299).jpg,Jasmine,train,250,250,JPEG,3286,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6299).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6299).jpg
Jasmine (14201).jpg,Jasmine,train,250,250,JPEG,4372,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14201).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14201).jpg
Jasmine (6581).jpg,Jasmine,train,250,250,JPEG,3275,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6581).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6581).jpg
Jasmine (7009).jpg,Jasmine,train,250,250,JPEG,3336,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7009).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7009).jpg
Jasmine (4986).jpg,Jasmine,train,250,250,JPEG,3296,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4986).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4986).jpg
Jasmine (4958).jpg,Jasmine,train,250,250,JPEG,3136,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4958).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4958).jpg
Jasmine (1445).jpg,Jasmine,train,250,250,JPEG,3329,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (1445).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (1445).jpg
Jasmine (2966).jpg,Jasmine,train,250,250,JPEG,3390,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2966).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2966).jpg
Jasmine (6271).jpg,Jasmine,train,250,250,JPEG,3071,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (6271).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (6271).jpg
Jasmine (12627).jpg,Jasmine,train,250,250,JPEG,3958,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12627).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12627).jpg
Jasmine (4755).jpg,Jasmine,train,250,250,JPEG,3348,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (4755).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (4755).jpg
Jasmine (12438).jpg,Jasmine,train,250,250,JPEG,3970,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (12438).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (12438).jpg
Jasmine (11472).jpg,Jasmine,train,250,250,JPEG,3030,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11472).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11472).jpg
Jasmine (815).jpg,Jasmine,train,250,250,JPEG,3335,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (815).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (815).jpg
Jasmine (2983).jpg,Jasmine,train,250,250,JPEG,3374,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2983).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2983).jpg
Jasmine (14072).jpg,Jasmine,train,250,250,JPEG,4229,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14072).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14072).jpg
Jasmine (290).jpg,Jasmine,train,250,250,JPEG,3362,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (290).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (290).jpg
Jasmine (11817).jpg,Jasmine,train,250,250,JPEG,3700,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (11817).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (11817).jpg
Jasmine (2684).jpg,Jasmine,train,250,250,JPEG,3214,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2684).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2684).jpg
Jasmine (2662).jpg,Jasmine,train,250,250,JPEG,3306,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (2662).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (2662).jpg
Jasmine (7480).jpg,Jasmine,train,250,250,JPEG,3512,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (7480).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (7480).jpg
Jasmine (8325).jpg,Jasmine,train,250,250,JPEG,3148,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8325).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8325).jpg
Jasmine (14).jpg,Jasmine,train,250,250,JPEG,3411,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (14).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (14).jpg
Jasmine (10772).jpg,Jasmine,train,250,250,JPEG,3126,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (10772).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (10772).jpg
Jasmine (9223).jpg,Jasmine,train,250,250,JPEG,3317,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (9223).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (9223).jpg
Jasmine (8533).jpg,Jasmine,train,250,250,JPEG,3443,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (8533).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (8533).jpg
Jasmine (13846).jpg,Jasmine,train,250,250,JPEG,4215,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13846).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13846).jpg
Jasmine (13445).jpg,Jasmine,train,250,250,JPEG,3950,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13445).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13445).jpg
Jasmine (13451).jpg,Jasmine,train,250,250,JPEG,4074,F:\grainvision-ai\ml\dataset\raw\Jasmine\Jasmine (13451).jpg,F:\grainvision-ai\ml\dataset\processed\train\Jasmine\Jasmine (13451).jpg
